date,lga,state,declared,attribute,question,positive,answer,quote
2024-06-29T16:05:32.065408,Casey,VIC,False,9,16,False,"The documents provided do not show an explicit intent by the local government to advocate upward to state and national governments to support climate action. While the documents do detail the local government's commitment to reducing greenhouse gas emissions and implementing climate change initiatives, they do not explicitly state that the local government will advocate to higher levels of government for support in these efforts. The documents do mention collaboration with other councils and alliances, as well as alignment with national and state policies, but these references do not indicate a clear intent to advocate for further action from state and national governments. Therefore, based on the provided documents, it cannot be affirmed that the local government has an explicit intent to advocate upward to state and national governments to support climate action.",
2024-06-29T16:05:32.065408,Casey,VIC,False,9,17,True,"The documents do indicate that the City of Casey is encouraging building local capacity across council, their local communities, and neighbouring local councils for climate action. The City of Casey is actively working with other councils in the region through the South East Councils Climate Change Alliance (SECCCA) to explore and address climate change. This collaboration is a clear indication of building capacity across neighbouring local councils. The City of Casey is also committed to community engagement programs as part of its efforts to respond to climate change impacts, which shows its intent to build capacity within local communities. Furthermore, the City of Casey is exploring opportunities to partner with SECCCA, other councils, state and federal government, and commercial operators to maximise benefits to the City and broader community, which further demonstrates its commitment to building local capacity for climate action.",
2024-06-29T16:05:32.065408,Casey,VIC,False,9,18,True,"The documents indeed refer to specific regional associations, alliances, or other partnerships related to climate change. The City of Casey is actively collaborating with other councils in the region through the South East Councils Climate Change Alliance (SECCCA). This alliance is instrumental in exploring and addressing climate change issues. In 2008, SECCCA oversaw one of five climate change projects in Australia that investigated the scientific, economic, and social impacts of climate change. The result was a report called 'People, Property and Place — Impacts of Climate Change on Human Settlements in the Western Port Region: An Integrated Assessment'. The City of Casey is also sharing information through SECCCA and other local government alliances. This collaboration and sharing of information are crucial in building a comprehensive understanding of the possible impacts of climate change and developing effective responses.",The City of Casey is working closely with other Councils in the region through the South East Councils Climate Change Alliance (SECCCA) to explore and address climate change.
2024-06-29T16:05:32.065408,Casey,VIC,False,10,19,True,"The documents do discuss the impact of climate change on vulnerable communities, although not in a comprehensive or detailed manner. The City of Casey's climate change policy acknowledges that certain sections of the community are more susceptible to the effects of climate change. For instance, it mentions that elderly households might have difficulty defending their homes during increased fire risk weather. It also notes that residents in homes with little insulation or shading are vulnerable to increased number of power outages in summer and increased energy costs. Furthermore, it identifies areas with high concentration of elderly and infants/young as communities at risk during extreme temperatures. However, the documents do not provide a detailed analysis or specific strategies to address these vulnerabilities, which is a significant gap in the policy.","6 Climate Change Fire risk weather  • Community anxiety. • Health impacts including decreased air quality and  potential loss of life. • Communities at risk: settlements in bushfire prone  areas, elderly households that might have difficulty  defending their own homes."
2024-06-29T16:05:32.065408,Casey,VIC,False,10,20,False,"The documents provided do not explicitly discuss how to equitably share the benefits and opportunities of a safe climate in terms of 'equity and social justice'. While the City of Casey's policy documents do outline various initiatives to address climate change, such as reducing greenhouse gas emissions, increasing renewable technology uptake, and preparing for the impacts of climate change, they do not specifically address the distribution of these benefits and opportunities in an equitable manner. The documents focus more on the technical and operational aspects of climate change mitigation and adaptation, rather than on the social justice implications. Therefore, without explicit evidence in the provided documents, it cannot be affirmed that the policy discusses how to equitably share the benefits and opportunities of a safe climate.",
2024-06-29T16:12:03.855267,Central,NSW,True,1,1,True,"The core purpose of the Central Coast Council's Climate Change Policy is indeed climate action. The policy is designed to empower the council as a climate leader and enabler for change, ensuring that the risks associated with climate change are recognized, understood, and managed where practical. The policy also aims to inform the council's core functions, including strategic decision-making, planning processes, and operations. It provides direction on climate change for the council and the Central Coast region, and commits the council to manage climate change risks. The policy also aligns the council's operational and strategic planning with the NSW State policy setting and actions, and supports community initiatives to deal with climate change. Therefore, it is clear that climate action is the core purpose of the policy.","To inform core functions of the Central Coast Council, including Council’s response to strategic decision making, planning processes and operations. To ensure the risks associated with the changing climate on the environment and the community are recognised, understood and where practical managed by Council."
2024-06-29T16:12:03.855267,Central,NSW,True,1,2,True,"The document clearly outlines the need for action on climate change. It acknowledges the scientific consensus that climate change is being accelerated by human activities and recognizes the threat posed by climate change risks. The policy commits to a holistic and systemic approach to monitor and understand these risks and their impact on ecological, social, economic, and physical built forms systems. It also emphasizes the importance of an effective and progressive response to these risks, using the best available scientific knowledge. The policy aligns the Council's greenhouse gas emissions reduction target with the Australian Government's Paris commitment and the NSW Government's objective to achieve net-zero emissions by 2050. It also plans to develop a Climate Change Action Plan that outlines mitigation and adaptation management actions. These points clearly demonstrate the policy's recognition of the need for action on climate change.",Recognise the need for an effective and progressive response to the threat of climate change risks with the best available scientific knowledge.
2024-06-29T16:12:03.855267,Central,NSW,True,2,3,False,"The documents do not explicitly call for rapid and urgent action on climate change. They outline a comprehensive approach to addressing climate change, including establishing a holistic and systemic approach to monitor and understand climate change risks, aligning the Council's greenhouse gas emissions reduction target with the Australian Government's Paris commitment, and developing a Central Coast greenhouse gas emissions inventory. However, these actions are framed as part of a long-term strategy, rather than as urgent measures. The documents emphasize the importance of evidence-based decision making, collaboration with stakeholders, and ongoing adaptation to changing circumstances, but they do not convey a sense of urgency or call for immediate action.",
2024-06-29T16:12:03.855267,Central,NSW,True,2,4,True,"The document does provide specific timeframes for its intended actions on climate. It aligns the Council’s corporate greenhouse gas emissions reduction target with the Australian Government’s Paris commitment to reduce emissions by 26-28% below the 2005 levels by 2030. It also aligns with the NSW Government’s objective to achieve net-zero emissions by 2050. The document also mentions the development of a Central Coast greenhouse gas emissions inventory using regional data and establishing baselines for an incremental pathway to meet a net zero emissions target for Council as basis for the Climate Change Action Plan with specific years mentioned (i.e. 2025, 2030 and 2050). Furthermore, the document commits to conducting an annual corporate greenhouse gas emissions inventory. These specific timeframes indicate a sense of urgency in the policy's actions towards climate change.","Conduct an annual corporate greenhouse gas emissions inventory including direct (scope 1) and indirect (Scope 2) emissions utilising National Greenhouses and Energy Reporting Act 2007. 2025, 2030 and 2050)."
2024-06-29T16:12:03.855267,Central,NSW,True,3,5,False,"The documents do not explicitly state that a climate emergency response must have higher priority than other policies. While the documents clearly outline the local government's commitment to addressing climate change, including establishing a holistic approach to monitor climate change risks, aligning greenhouse gas emissions reduction targets with the Australian Government's Paris commitment, and developing a Climate Change Action Plan, they do not specifically prioritize these actions over other policies. The documents emphasize the importance of a holistic approach, evidence-based decision making, and collective decision making, suggesting that climate change actions are to be integrated into the overall policy framework rather than prioritized above all else.",
2024-06-29T16:12:03.855267,Central,NSW,True,3,6,True,"The documents do explicitly state that all council activities must be aligned with the climate policy. The policy covers all elected members of Council, all personnel employed by Council, any person or organisation contracted to or acting on behalf of Council, any person or organisation employed to work on Council premises or facilities and all activities of the Council. This suggests that all council activities, regardless of their nature, must be in line with the climate policy. Furthermore, the policy is described as a 'whole of Council commitment', which implies that it is expected to permeate all aspects of the Council's operations. The policy also provides for the establishment of a Corporate Governance Framework to lead a whole of Council approach when dealing with emergency risks including those associated with climate change.","This Policy covers all elected members of Council, all personnel employed by Council, any person or organisation contracted to or acting on behalf of Council, any person or organisation employed to work on Council premises or facilities and all activities of the Council."
2024-06-29T16:12:03.855267,Central,NSW,True,4,7,False,"The policy documents provided do not explicitly allocate funding for climate action. While the policy outlines a comprehensive approach to addressing climate change, including the development of systems and planning mechanisms, investment in climate resilience, and the establishment of energy efficiency guidelines, there is no clear mention of specific funding allocations for these initiatives. The policy does mention the need to 'identify and keep abreast of opportunities to finance climate change initiatives' (D20), suggesting that funding strategies may be developed in the future. However, without explicit details on how funding will be allocated, it is not possible to affirm that the plan allocates funding for climate action.",
2024-06-29T16:12:03.855267,Central,NSW,True,4,8,False,"The provided documents do not explicitly allocate staff or other non-monetary institutional resources to climate action. While the policy outlines various strategies and actions related to climate change, such as developing systems to consider climate change risks, investing in climate resilience, and establishing energy efficient guidelines, it does not specify the allocation of staff or other non-monetary resources to these actions. The policy does mention the involvement of 'all personnel employed by Council, any person or organisation contracted to or acting on behalf of Council, any person or organisation employed to work on Council premises or facilities and all activities of the Council' in its implementation, but this is a general statement and does not specifically allocate resources to climate action.",
2024-06-29T16:12:03.855267,Central,NSW,True,5,9,True,"The policy document does indicate an intention to empower and educate the community to work together to deliver climate action. It outlines a commitment to involve the community and stakeholders in the decision-making process for the development of a Climate Change Action Plan (D8). This suggests an approach that seeks to mobilise the community and foster collaboration. The policy also acknowledges the importance of shared responsibility across all levels of Council, community, and business in addressing climate change (D1). This further implies an intention to educate and empower the community to take collective action. However, the document does not provide specific details on how this social mobilisation will be achieved, such as through education programs or community engagement initiatives.","D8  Involve the community and stakeholders using a place-based approach in the decision making  process for the development of a Climate Change Action Plan encompassing climate mitigation,  adaptation and resilience."
2024-06-29T16:12:03.855267,Central,NSW,True,6,10,True,"The local government's climate change policy does indeed include specific actions for the mitigation of greenhouse gas emissions. The policy outlines a commitment to align the Council’s corporate greenhouse gas emissions reduction target with the Australian Government’s Paris commitment to reduce emissions by 26-28% below the 2005 levels by 2030. The policy also plans to establish a Central Coast greenhouse gas emissions inventory using regional data and establish baselines for an incremental pathway to meet a net zero emissions target for Council. The policy also includes technological solutions such as investing in climate resilience opportunities through advancing technology, innovation and continuous improvement in the planning and management of existing built and natural assets, infrastructure renewal projects and renewable resources. The policy also encourages behaviour change through the establishment of climate partnerships between Council and the business community to identify and develop private investment opportunities for economic stability and growth.",Align Council’s corporate greenhouse gas emissions reduction target with the Australian Government’s Paris commitment to reduce emissions by 26-28% below the 2005 levels by 2030 and the NSW Government’s aspirational objective to achieve net-zero emissions by 2050.
2024-06-29T16:12:03.855267,Central,NSW,True,7,11,True,"The policy does include specific actions for climate adaptation and resilience. It outlines a commitment to manage climate change risks using a combination of sustainable adaptation and mitigation measures. The policy also emphasizes the importance of a holistic approach, which involves considering all systems, processes, and interdependencies that influence the environment, Council, and Community capacity to adapt and mitigate change on an ongoing basis. Furthermore, the policy commits to establishing a Climate Change Action Plan that outlines mitigation and adaptation management actions across Council business. The policy also highlights the importance of involving the community and stakeholders in the decision-making process for the development of the Climate Change Action Plan, which encompasses climate mitigation, adaptation, and resilience.",Establish a Climate Change Action Plan for Council that outlines mitigation and adaptation management actions across Council business that are consistent with the principles of ecological sustainable development.
2024-06-29T16:12:03.855267,Central,NSW,True,8,12,True,"The document provides a comprehensive plan for addressing climate change, with a clear commitment to evidence-based decision making. It outlines a holistic and systemic approach to monitor and understand climate change risks and their impact on various systems (D3). The policy aligns the Council’s greenhouse gas emissions reduction target with the Australian Government’s Paris commitment (D5). It also plans to develop a Central Coast greenhouse gas emissions inventory using regional data (D6). The policy further commits to establishing a Climate Change Action Plan that outlines mitigation and adaptation management actions (D7). The document also acknowledges the importance of shared responsibility across all levels of Council, community, and business in addressing climate change (D1). However, while the document outlines these targets and actions, it does not provide specific sources of evidence to justify them. The document does state that it will use the 'best available scientific knowledge' (D4) and evidence-based decision making (C6), but it does not cite specific studies or data.",D4  Recognise the need for an effective and progressive response to the threat of climate change risks  with the best available scientific knowledge.
2024-06-29T16:12:03.855267,Central,NSW,True,8,13,False,"The policy documents provided do not include specific measurable criteria to evaluate the success of its proposed actions. While the policy outlines a number of commitments and strategies related to climate change adaptation and mitigation, such as establishing a Climate Change Action Plan, aligning the Council's greenhouse gas emissions reduction target with the Australian Government's Paris commitment, and investing in climate resilience opportunities, it does not provide specific, measurable criteria or indicators that would be used to assess the effectiveness or success of these actions. The policy emphasizes the importance of evidence-based decision making and ongoing learning and adaptation, but it does not specify how the outcomes of its actions will be measured or evaluated.",
2024-06-29T16:12:03.855267,Central,NSW,True,8,14,True,"The documents do describe plans to conduct research in the local community to inform climate actions. The policy outlines a commitment to a 'place-based approach' which involves the local community in the decision-making process. This approach is context-specific and knowledge-based, suggesting that research will be conducted to understand the specific needs and conditions of the local community. The policy also mentions the establishment of a 'holistic and systemic approach to monitor and understand the climate change risks', which implies ongoing research and data collection. Furthermore, the policy commits to 'involve the community and stakeholders using a place-based approach in the decision making process for the development of a Climate Change Action Plan encompassing climate mitigation, adaptation and resilience.' This suggests that the local community will be actively involved in research processes to inform climate actions.","Involve the community and stakeholders using a place-based approach in the decision making process for the development of a Climate Change Action Plan encompassing climate mitigation, adaptation and resilience."
2024-06-29T16:12:03.855267,Central,NSW,True,8,15,True,"The policy document does show evidence of innovation and policy experimentation in climate action. It outlines a comprehensive approach to climate change, incorporating both mitigation and adaptation strategies. The policy emphasizes the importance of using the best available scientific knowledge to understand and respond to climate change risks. It also highlights the need for a holistic and systemic approach to climate change, considering its impacts on ecological, social, economic, and physical systems. The policy also commits to investing in climate resilience opportunities through advancing technology and innovation. This includes the development of systems and planning mechanisms to manage climate change risks, as well as the consideration of climate change risks in asset life cycle analysis. The policy also commits to establishing an energy efficient and renewable energy guideline for the creation and renewal of Council’s energy using assets, which could stimulate private sector investment in climate actions.","Invest in climate resilience opportunities through advancing technology, innovation and continuous improvement in the planning and management of existing built and natural assets, infrastructure renewal projects and renewable resources."
2024-06-29T16:12:03.855267,Central,NSW,True,9,16,False,"The documents do not provide clear evidence of an explicit intent to advocate upward to state and national governments to support climate action. While the policy does mention alignment with the Australian Government’s Paris commitment and the NSW Government’s objective to achieve net-zero emissions by 2050, it does not explicitly state that the local government will advocate to these higher levels of government for further action on climate change. The policy primarily focuses on the local government's own actions and commitments, such as establishing a Climate Change Action Plan, reducing corporate greenhouse gas emissions, and creating partnerships with the business community. However, these actions seem to be more focused on local implementation rather than advocacy to state and national governments.",
2024-06-29T16:12:03.855267,Central,NSW,True,9,17,True,"The policy document does explicitly encourage building local capacity across council, their local communities and neighbouring local councils for climate action. The policy outlines a commitment to a holistic approach, which includes the ability to identify and understand complex interacting and interdependent components that build capacity to anticipate and adapt to change. It also emphasizes the importance of shared responsibility across all levels of Council, community and business in addressing climate change. The policy also mentions the establishment of climate partnerships between Council and the business community to identify and develop private investment opportunities for economic stability and growth. Furthermore, the policy encourages involving the community and stakeholders in the decision-making process for the development of a Climate Change Action Plan. All these points indicate a clear emphasis on building local capacity for climate action.","Involve the community and stakeholders using a place-based approach in the decision making process for the development of a Climate Change Action Plan encompassing climate mitigation, adaptation and resilience."
2024-06-29T16:12:03.855267,Central,NSW,True,9,18,False,"The documents provided do not refer to any specific regional associations, alliances, or other partnerships related to climate change. While the policy does mention the importance of collective decision making and collaboration with key internal and external stakeholders, it does not specify who these stakeholders are. The policy also mentions the establishment of climate partnerships between the Council and the business community, but again, it does not provide specific details about these partnerships. Therefore, without explicit mention or details of specific regional associations, alliances, or partnerships related to climate change, the question cannot be answered in the affirmative.",
2024-06-29T16:12:03.855267,Central,NSW,True,10,19,False,"The provided documents do not explicitly discuss the impact of climate change on vulnerable communities in the context of 'equity and social justice'. While the policy does mention the need for a holistic approach to monitor and understand climate change risks and their impact on ecological, social, economic, and physical built forms systems, it does not specifically address the effects on vulnerable communities. The policy also outlines the need for an effective and progressive response to climate change risks, aligning with the Australian Government’s Paris commitment and the NSW Government’s objective to achieve net-zero emissions. However, these statements do not directly relate to the impact on vulnerable communities. Therefore, based on the provided documents, the policy does not explicitly discuss the impact of climate change on vulnerable communities in terms of 'equity and social justice'.",
2024-06-29T16:12:03.855267,Central,NSW,True,10,20,False,"The documents provided do not explicitly discuss how to equitably share the benefits and opportunities of a safe climate in terms of 'equity and social justice'. While the policy does mention the importance of shared responsibility across all levels of Council, community, and business in addressing climate change, it does not provide specific details on how the benefits and opportunities of a safe climate will be shared equitably. The policy focuses more on the mitigation and adaptation strategies, greenhouse gas emissions reduction targets, and the establishment of a Climate Change Action Plan. However, it lacks specific provisions or strategies on how to ensure equity and social justice in the distribution of climate benefits and opportunities.",
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,1,1,True,"The policy documents clearly indicate that climate action is a core purpose of the policy. The policy is designed to manage the effects of climate change and to provide a governance framework for the Central Coast Council Climate Change Strategy. The policy outlines the Council's commitment to a consistent response to the potential impacts and opportunities that may eventuate from climate change. It also aims to support long-term financial planning, asset management, strategic planning, and emergency management with consistent, timely, and scientifically sound information related to climate change. The policy seeks to ensure that climate change adaptation is a core component of planning for a more resilient and low carbon Central Coast Council and is therefore mainstreamed into council’s functions and activities. The policy also aims to ensure that Central Coast is well placed to benefit from economic development opportunities that may eventuate due to its proactive commitment to corporate climate change adaptation and mitigation.","This Policy will also provide a corporate governance framework for the Central Coast Council Climate Change Strategy 2019-2024 (referred to as the “Strategy”). The purpose of the Climate Change Policy is to clearly outline the Council’s approach to managing the effects of climate change, and identifying the minimum standards, processes and information sources that Council will use to respond to the effects of climate change."
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,1,2,True,"The documents clearly articulate the need for action on climate change. They outline the local government's commitment to addressing climate change through various strategies and actions. The documents highlight the importance of reducing greenhouse gas emissions, adapting to climate change impacts, and integrating climate change considerations into governance and decision-making processes. The local government acknowledges the validity of the Intergovernmental Panel on Climate Change (IPCC) and commits to reviewing actions based on new assessment reports. The documents also emphasize the need for community engagement and education on climate change, as well as the development of internal guidelines to assist staff and councillors in responding to climate change. The local government's Climate Change Action Plan is presented as a key tool for implementing these actions and achieving strategic objectives related to climate change.",
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,2,3,True,"The documents from the Central Coast Council do explicitly call for urgent action on climate change. The Council acknowledges the need to act now to reduce greenhouse gas emissions and adapt to the impacts of climate change to protect the region's long-term prosperity, environment, and way of life. The Council's Climate Change Action Plan outlines how it will reduce its greenhouse gas emissions and adapt its operations to the projected weather conditions. The Council also commits to reviewing all actions upon the publication of new assessment reports within 12 months of publication, indicating a sense of urgency in their response to new climate change data. The Council invites the public to hold them accountable for the actions in the Plan, further emphasizing their commitment to urgent action.",
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,2,4,True,"The documents do provide specific timeframes for the local government's intended actions on climate change. For instance, the Climate Change Action Plan outlines a series of actions with associated timeframes and responsibilities. These include the development of a climate change risk framework to be incorporated into the Council's existing risk management system, scheduled for 2020/2021, and the inclusion of climate change into the emergency management plan by 2021/2022. Another action is to undertake a detailed climate change assessment on Council assets from 2020/2021 to 2022/2023. These timeframes indicate a sense of urgency in implementing the actions, as they are relatively short-term and specific. The documents also mention a review of all actions upon the publication of new IPCC assessment reports within 12 months of publication, further emphasizing the urgency of action.",Responsibility  Director Organisational Services  Timeframe/s  2020 /2021  Resourcing  Internal Resources
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,3,5,False,"The documents do not explicitly state that a climate emergency response must have higher priority than other policies. While the documents clearly outline the local government's commitment to addressing climate change, including setting greenhouse gas emissions reduction targets, recognising the importance of the Intergovernmental Panel on Climate Change (IPCC), and planning for climate change effects on the local area, they do not specify that these actions should take precedence over other policies. The documents suggest a balanced approach, integrating climate change considerations into existing services and maintaining a sustainable long-term financial management plan. The documents also mention the creation of internal documents and guidelines to assist staff and councillors in responding to climate change, and the development of a climate change risk framework. However, these actions are presented as part of a comprehensive strategy, not as overriding priorities.",
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,3,6,True,"The documents do explicitly state that all council activities must be aligned with climate policy. The council's Climate Change Policy outlines the council's approach to managing the effects of climate change, and it applies to all of the council's activities, operations, and services. The policy also provides a corporate governance framework for the Central Coast Council Climate Change Strategy 2019-2024. The council's approach to climate change adaptation is to be mainstreamed into the council's functions and activities. The council is committed to supporting long-term financial planning, asset management, strategic planning, emergency management, and other key council processes with consistent, timely, and scientifically sound information related to climate change. The council also aims to ensure that Central Coast is well placed to benefit from economic development opportunities that may eventuate due to its proactive commitment to corporate climate change adaptation and mitigation.",
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,4,7,True,"The local government's plan does indeed allocate funding for climate action. The plan outlines specific actions related to climate change, assigns responsibility for these actions to specific roles within the government, and provides a timeframe for their completion. Importantly, it also specifies the resources required for each action, often in the form of a monetary value. For instance, the plan allocates less than $5,000 for providing elected members with an education package on climate change, and between $30,000 and $50,000 for undertaking a climate change assessment on environmental assets in the region. The plan also mentions the use of internal resources for certain actions, such as developing a climate change risk framework. Therefore, it is clear that the plan not only acknowledges the need for climate action, but also commits financial resources to these efforts.","Responsibility  Director Infrastructure Services  Timeframe/s  2020/2021  Resourcing   ($<5,000)"
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,4,8,True,"The local government policy does explicitly allocate staff and other non-monetary institutional resources to climate action. The policy outlines specific actions related to climate change, each with a designated responsibility assigned to a specific role or department within the local government. For instance, the Director of Infrastructure Services is responsible for providing elected members with an education package on climate change, ensuring relevant staff undertake professional development that considers the effects of climate change, and undertaking a detailed climate change assessment on Council assets. The General Manager (GM) and department leaders are tasked with ensuring climate change is captured in the risk register and improving the consideration of climate change in the Long Term Financial Management plan. The policy also mentions the potential appointment of a Climate Change Officer within the Cradle Coast region. These allocations demonstrate a clear commitment to mobilising institutional resources for climate action.","Responsibility  Director Infrastructure Services  Timeframe/s  2020/2021  Resourcing   ($<$5,000)  Action  3.4.3 Ensure relevant staff undertake professional development that  considers the effects of climate change for their position. Action  3.4.1 Provide elected members with an education package on climate  change."
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,5,9,True,"The documents provide evidence that the local government is taking steps to educate and empower the community to work together on climate action. The policy outlines several actions aimed at increasing understanding of climate change among staff, council members, and the community. For instance, Action 3.4.1 involves providing elected members with an education package on climate change, while Action 3.4.3 ensures relevant staff undertake professional development that considers the effects of climate change. Furthermore, Action 3.4.2 promotes citizen science programs for climate change adaptation and mitigation, which can be seen as a form of social mobilisation. The policy also mentions the importance of community engagement in understanding local climate change issues and expectations about responses. This suggests an approach that values and seeks to harness the collective power of the community in addressing climate change.",Action 3.4.2 Promote citizen science programs for climate change adaptation and mitigation. Action 3.4.1 Provide elected members with an education package on climate change.
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,6,10,True,"The local government's policy does indeed include specific actions for the mitigation of greenhouse gas emissions. The policy outlines a dual approach to climate change, which includes the management and reduction of greenhouse gas emissions (mitigation). The policy also mentions the use of technological solutions such as the design of council buildings to allow for future adaptation, reducing lighting and equipment loads to reduce overheating, optimizing the design of cooling systems for energy efficiency, and retrofitting existing buildings with insulation materials and efficient cooling systems. In terms of behaviour change, the policy aims to influence the behaviour of individuals, households, businesses, and organizations on how they manage their carbon footprint. This is achieved through providing services and programs, developing partnerships with other organizations, advocating for policy changes, and building community engagement.",Making adjustments to existing activities and practices so that vulnerability to potential impacts associated with climate change can be reduced or opportunities realised. The plan outlines that the Council’s response to climate change will involve a dual approach: 1. Management and reduction of greenhouse gas emissions (mitigation); 2.
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,7,11,True,"The local government's plan does indeed include specific actions for climate adaptation and resilience. The plan outlines a dual approach to climate change, which includes both mitigation and adaptation strategies. The adaptation strategies are designed to reduce vulnerability to potential impacts associated with climate change or to realise opportunities. The plan includes actions such as reviewing the provisions of the planning scheme to ensure that development is appropriately regulated to consider climate change risk, and quantifying assets exposed to risk and presenting a regular comparative analysis of their exposure to the risks over time. The plan also includes actions to research potential climate change adaptation options for key assets and embed them into the asset management plan. Furthermore, the plan includes actions to undertake a pilot land use planning study for one location that explores how some climate change issues can be managed through a Specific Area Plan, and to implement a riparian and coastal zone management plan.",Making adjustments to existing activities and practices so that vulnerability to potential impacts associated with climate change can be reduced or opportunities realised (adaptation). The plan outlines that the Council’s response to climate change will involve a dual approach: 1. Management and reduction of greenhouse gas emissions (mitigation); 2.
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,8,12,True,"The documents provide a detailed plan of action for addressing climate change, with a clear focus on evidence-based decision-making. The local government acknowledges the importance of the Intergovernmental Panel on Climate Change (IPCC) and commits to reviewing all actions upon the publication of new assessment reports. It also commits to using the top global Representative Concentration Pathways (RCPs) during decision-making, and requires that all local climate change projections come from reputable scientific sources such as BOM, CSIRO, or ACE CRC. The policy also outlines specific actions, such as providing elected members with an education package on climate change and ensuring relevant staff undertake professional development that considers the effects of climate change. These actions are assigned to specific roles within the council, with clear timeframes and resourcing plans. This suggests a well-structured and evidence-based approach to climate change policy.","Council also acknowledges that global greenhouse gas emissions are at the high-end (worst case) of global projections and as such, as a minimum, Council commits to using the top global Representative Concentration Pathways (RCPs) during decision-making (RCP8.5)."
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,8,13,True,"The local government's climate change policy does indeed include specific measurable criteria to evaluate the success of its proposed actions. The policy outlines a series of key performance indicators that will be tracked and reported on. These indicators include changes to climate change governance scores, annual greenhouse gas emissions from Council assets, annual electricity and energy expenditure, value of Council assets exposed to climate change hazards, cost of insurance for Council, and number of residential and commercial properties exposed to climate-related hazards. These indicators provide a clear and quantifiable means of assessing the effectiveness of the policy's actions in addressing climate change. The policy also commits to a process of ongoing monitoring, analysis, and review of these indicators, further ensuring that the success of its actions can be accurately evaluated over time.",• Number of commercial properties exposed to climate Council is committed to measurable change – as such the following key performance indicators will be tracked and reported on:  • Changes to climate change governance scores. • Annual GHG emissions from Council assets (Scope 1&2). • Annual electricity and energy expenditure. • Value of Council assets exposed to climate change hazards. • Asset units (e.g. kilometres of road exposed to climate change). • Unit measure of engineered adaptation measure (e.g. metres of sea walls) . • Cost of insurance for Council. • Number of residential properties exposed to climate-related hazards. • Number of residential properties exposed to climate-related hazards.
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,8,14,True,"The documents indeed describe plans to conduct research in the local community to inform climate actions. The local government has outlined a series of actions that involve research and data collection to better understand the impacts of climate change and inform their response strategies. For instance, the documents mention a pilot land use planning study for one location to explore how climate change issues can be managed. The findings from this study will be used to replicate studies in other locations. Additionally, the documents mention the need to undertake a scientific and technical risk assessment of climate change impacts on coastal areas, including impacts on the community and Council infrastructure. This assessment will be undertaken along with an analysis of the risk perception in the community to assure the communities acceptance to measures taken to address the risk. These actions indicate a commitment to informed action based on research and data collection.",Use the methodology and findings  from this study to replicate studies in other locations. Action  3.2.6 Undertake a pilot land use planning study for one location (e.g. West  Ulverstone) that explores how some climate change issues can be  managed through a Specific Area Plan.
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,8,15,False,"The documents do not provide clear evidence of innovation and policy experimentation in climate action. While the local government has a Climate Change Action Plan and a Climate Change Strategy, the documents mainly outline the recognition of climate change risks, the need for mitigation and adaptation, and the intention to integrate climate change considerations into governance and planning processes. The actions proposed include standard measures such as reducing greenhouse gas emissions, planning for climate change effects on the local area, and implementing climate change adaptation and mitigation strategies. There is mention of a stormwater management plan and planning controls, but these are standard responses rather than innovative or experimental policies. The documents also mention the intention to review actions upon the publication of new IPCC reports and to use top global Representative Concentration Pathways (RCPs) in decision-making, which indicates a commitment to evidence-based policy but not necessarily innovation or experimentation.",
2024-06-29T16:17:22.888666,CentralCoast,TAS,True,9,16,True,"The documents do show an explicit intent to advocate upward to state and national governments to support climate action. The Central Coast Council's Climate Change Strategy outlines a proactive approach to climate change, including lobbying the Tasmanian Government for improved support for local governments. This lobbying effort includes requests for downscaled climate change data, improved planning provisions for hazard management, and pilot adaptation projects. This indicates a clear intent to engage with higher levels of government to secure resources and support for local climate action. The strategy also emphasizes the importance of collaboration and information sharing with other councils, which could potentially include joint advocacy efforts. Therefore, the documents demonstrate a commitment to upward advocacy for climate action.","downscaled climate change data, improved planning  provisions for hazard management, pilot adaptation projects etc."
